Data risposta;ID impegno;Tipo utenza;Quale dichiarazione Tari hai presentato?;Nel complesso quanto è stato facile utilizzare questo servizio;Potresti specificare in quale punto hai riscontrato maggiori di;Nel complesso quanto sei soddisfatto del servizio online per la;Parleresti bene di questo servizio ad altre persone?
2024-11-25;90CD5AB4-30AB-EF11-B8E8-6045BD99F15D;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-01-14;90E7119A-C8B2-EE11-A569-6045BD8C59FF;Utenze non domestiche;Dichiarazione di occupazione;4;;4;9
2024-03-13;90ED84B3-1AE1-EE11-904C-6045BD878FE8;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-09;91299931-E09E-EF11-8A69-7C1E5270709C;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-05;9144F46D-E9B2-EF11-B8E8-6045BD969EBC;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-02-25;915B865F-E6D3-EE11-907A-000D3AC21163;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;3;7
2024-04-12;915D09CD-A2F8-EE11-A1FD-000D3A49BEEF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-12;91605CB3-43B1-EE11-A569-6045BD8C56C2;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-26;91834F45-58EB-EE11-A204-6045BD9F83BF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-19;91F2529C-1D8E-EF11-AC20-6045BD970AC8;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-03;921E6B4A-9FB1-EF11-B8E9-000D3AA8901E;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-04-12;922A0B2A-E3F8-EE11-A1FD-000D3ABFD3BB;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-18;922F319A-1CB6-EE11-A569-6045BD8C54CB;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-30;9242042B-AF36-EF11-8409-002248852510;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-12;9269289B-2EB1-EE11-A569-6045BD8C54CF;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-08-02;926A8E1F-E550-EF11-BFE2-000D3AAD231D;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-21;929D755E-C5D0-EE11-9079-6045BD8C507A;Utenze non domestiche;Dichiarazione di occupazione;4;;4;9
2024-03-19;92A6CC96-27E6-EE11-904D-6045BDF57BBC;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-25;92E00B29-C5BB-EE11-A569-6045BD8C5FDB;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-20;9302EAF1-A046-EF11-BFE2-000D3AAFE5B5;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-02;931FD276-0621-EF11-840A-000D3AAAF3BE;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-27;932D166D-38C4-EF11-B8E8-6045BDDCCA23;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-29;934D4A27-E595-EF11-8A69-6045BD8F4093;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-03-09;934EAD59-24DE-EE11-904D-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-27;9351F5A8-041C-EF11-840A-6045BD9F09CA;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-10-07;935BA477-AB84-EF11-AC20-6045BD8ED35A;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-20;93826080-4BA7-EF11-B8E8-6045BD97059E;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-04;9385E9C7-EDAA-EE11-BE37-6045BD8C531D;Utenze non domestiche;Dichiarazione di occupazione;4;;4;8
2024-01-15;9386DF82-CCB3-EE11-A569-6045BD8C56C2;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-18;939DF3C3-56BD-EF11-B8E9-000D3A693702;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-15;939FC0DA-FFBA-EF11-B8E8-7C1E5212CE66;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-06-15;93BBAA51-092B-EF11-840A-000D3AADDB32;Utenze domestiche;Dichiarazione di occupazione;4;;3;9
2024-10-24;93C7AA4F-1F92-EF11-8A69-7C1E5270709C;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-10-03;93E35E32-AD81-EF11-AC20-6045BD94CF74;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-09-28;93EB89CF-CD7D-EF11-AC21-000D3A2EEDEE;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-07;93F61026-EBC5-EE11-9079-6045BD8C5C30;Utenze domestiche;Dichiarazione di occupazione;2;complessità della procedura;3;7
2024-05-20;941271FF-7A16-EF11-9F8A-000D3A291F44;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-04;9446FF40-8482-EF11-AC21-6045BDF4FB0F;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-12-07;944EAD8E-A9B4-EF11-B8E8-7C1E528272B1;Utenze domestiche;Dichiarazione di cessazione;1;ricerca delle informazioni sul servizio;3;7
2024-02-12;9453FE50-A6C9-EE11-9079-6045BD8C531D;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-08;945C159A-9085-EF11-AC21-000D3A299519;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;4;;4;10
2024-11-05;947B1607-689B-EF11-8A6A-002248859B86;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-20;9484307B-C1E6-EE11-904C-6045BD940C6B;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-21;9491A4BC-87B8-EE11-A569-6045BD8C5293;Utenze domestiche;Dichiarazione di cessazione;3;;4;8
2024-05-05;9491BE25-BA0A-EF11-9F8A-6045BDF5A821;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-08;9492C8C6-AF25-EF11-840A-6045BD90E8EF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-21;9499624D-01A8-EF11-B8E8-7C1E5282B461;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-16;94AA71BB-C68B-EF11-AC20-6045BD94E76B;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-01;94BA8EB1-DD7F-EF11-AC21-6045BD8DBA44;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-03-01;94E2442B-F3D7-EE11-904D-000D3A243232;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;4;;4;10
2024-04-20;950B0181-2CFF-EE11-9F8A-6045BD878FE8;Utenze domestiche;Dichiarazione di cessazione;4;;3;8
2024-01-25;952A178E-7FBB-EE11-A569-6045BD8C5AA8;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-01-20;952DAB8E-72B7-EE11-A569-6045BD8C59FF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-24;95447D73-17EA-EE11-904D-6045BD9F83BF;Utenze domestiche;Dichiarazione di cessazione;4;;4;7
2024-05-28;95546D80-C41C-EF11-840B-000D3A291F44;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-26;95563D46-59BC-EE11-A569-6045BD8C58F9;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-05-15;9562DDD4-8312-EF11-9F89-6045BD94B970;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-09-30;957CD91C-3C7F-EF11-AC21-6045BDF4FB0F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-12;9582C7D9-90B8-EF11-B8E8-6045BD8D5E7C;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-11-15;95875D67-24A3-EF11-8A69-6045BDF6065D;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-01-30;95BBEFEA-4ABF-EE11-9079-000D3AAC73C7;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-07-19;95C1BF08-AC45-EF11-A316-6045BDF2E761;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-02-01;95E02547-31C1-EE11-9079-6045BD8C5C30;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-08-07;95E9533D-9854-EF11-BFE3-6045BD8E74EE;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-30;9605DA35-88C6-EF11-B8E8-000D3AB8DC57;Utenze domestiche;Dichiarazione di cessazione;3;;4;9
2024-11-10;960A3A5C-809F-EF11-8A69-7C1E5270709C;Utenze domestiche;Dichiarazione di occupazione;1;linguaggio utilizzato;1;0
2024-09-17;960E3368-C774-EF11-A670-6045BDA06ECC;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-17;960F75E9-BFBC-EF11-B8E8-6045BDDCCA23;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-02-10;9619C723-02C8-EE11-9079-6045BD8C54E2;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-25;961E401C-73AB-EF11-B8E8-000D3ABF66A3;Utenze domestiche;Dichiarazione di cessazione;4;;3;8
2024-07-03;961E466C-3339-EF11-8409-002248846292;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-07-28;96415653-094D-EF11-BFE2-000D3A2CCC5A;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-20;96433BEC-8016-EF11-9F89-000D3A2795B1;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-28;96468933-3735-EF11-8409-6045BD8BB1F6;Utenze domestiche;Dichiarazione di occupazione;3;;4;9
2024-12-26;969E2601-7FC3-EF11-B8E9-000D3A66FD6F;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-20;96A711CB-B546-EF11-BFE2-6045BD9BD0BE;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-11;96D81102-EDC8-EE11-9079-6045BD8C594F;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-04;9701775E-6FDA-EE11-904B-000D3A39453F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-08-09;97190F38-6A56-EF11-BFE3-000D3ABB5D16;Utenze domestiche;Dichiarazione di cessazione;4;;3;9
2024-10-09;9721F07E-4786-EF11-AC20-7C1E522799F5;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-10-10;97525AEF-2C87-EF11-AC20-6045BDF6065D;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-12-01;9760D747-04B0-EF11-B8E8-6045BD89A247;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-01-29;978B4156-B2BE-EE11-9079-6045BD8C58F9;Utenze domestiche;Dichiarazione di occupazione;1;Altro;3;7
2024-11-04;9794B018-9E9A-EF11-8A6A-7C1E52129E4C;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-15;97979B44-F1B3-EE11-A569-6045BDF5A821;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-21;97B8EEDB-D7D0-EE11-9079-000D3AC21163;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-12;97DF0013-5388-EF11-AC20-6045BD970AC8;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-02-02;97E7E7DD-0EC2-EE11-9079-6045BD8C5C30;Utenze domestiche;Dichiarazione di occupazione;2;ricerca delle informazioni sul servizio;2;4
2024-04-18;980A4A3E-92FD-EE11-A1FE-6045BD93C683;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-02-09;980B8E81-5DC7-EE11-9079-000D3A243232;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-06;980C8D4E-3324-EF11-840A-000D3A24DB07;Utenze domestiche;Dichiarazione di occupazione;3;;2;5
2024-02-12;9810CC82-A9C9-EE11-9079-6045BD8C54CB;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-11-13;982FAE55-A9A1-EF11-8A69-7C1E524F1A47;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-09-14;983A7674-7172-EF11-A670-6045BD985B7C;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-06-30;984E5127-0E37-EF11-8409-0022487FD8B0;Utenze domestiche;Dichiarazione di cessazione;3;;2;7
2024-12-04;98505D7E-15B2-EF11-B8E8-6045BD8D5E7C;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-23;98681FC6-2B19-EF11-9F89-6045BD92FF30;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-07-18;986AB163-F644-EF11-A316-6045BD901AB1;Utenze domestiche;Dichiarazione di cessazione;3;;3;7
2024-04-02;98804B28-CDF0-EE11-904C-6045BDF5A821;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-13;988B2496-8BCA-EE11-9079-6045BD8C58F9;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-11-18;9896EB2B-01A6-EF11-B8E8-6045BD9F4228;Utenze domestiche;Dichiarazione di occupazione;2;Altro;3;6
2024-06-13;98A4DA47-C029-EF11-840B-00224884BDAC;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-12;98A81BF5-97B1-EE11-A569-6045BD8C5293;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-06;98AD4B33-4C9C-EF11-8A6A-6045BD9DA82C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-18;98B6C1EF-CAA5-EF11-B8E8-6045BD9B586F;Utenze domestiche;Dichiarazione di occupazione;4;;3;9
2024-05-20;98D17610-AD16-EF11-9F89-6045BD92FF30;Utenze domestiche;Dichiarazione di occupazione;3;;3;6
2024-02-10;98DC5EBE-26C8-EE11-9079-6045BD8C59FF;Utenze domestiche;Dichiarazione di occupazione;1;ricerca delle informazioni sul servizio;1;1
2024-06-08;9927DCF0-D725-EF11-840A-000D3A288D31;Utenze domestiche;Dichiarazione di cessazione;4;;3;9
2024-03-14;9927FFDB-18E2-EE11-904C-6045BD9F83BF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-22;9932A08E-FCA8-EF11-B8E9-000D3AA8901E;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-08-28;994D1818-4C65-EF11-BFE3-6045BDF2E761;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-24;995D1A23-8849-EF11-BFE2-6045BD9772CB;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-06-11;998A1CE7-CD27-EF11-840A-000D3A44E0FB;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-01;99974466-1580-EF11-AC20-000D3AAFF3B6;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-05-15;99B3EA39-9112-EF11-9F89-000D3AAEAE5C;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-21;99FF6550-97D0-EE11-9079-000D3A26D4A6;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-03-28;9A0010D7-1EED-EE11-A203-000D3A4C2AA4;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-12;9A3CD0F6-B2F8-EE11-A1FD-000D3A4C2AA4;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-03-13;9A66E26D-16E1-EE11-904D-000D3AAE2F5C;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-02-06;9A7D95E5-D1C4-EE11-9079-6045BD8C54E2;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-23;9A7E5B8A-7131-EF11-8409-7C1E522652BC;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-10-04;9A8BD754-6182-EF11-AC21-6045BD8DBA44;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-21;9A9836EC-A8BF-EF11-B8E8-7C1E527704EE;Utenze domestiche;Dichiarazione di occupazione;2;ricerca delle informazioni sul servizio;2;3
2024-02-16;9AB11854-DCCC-EE11-9079-6045BD8C507A;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-07-11;9AB1349D-8E3F-EF11-8409-6045BD8786B1;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-10-19;9AE5EB6D-2A8E-EF11-AC20-000D3A4A1785;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-01-17;9AEF9DED-67B5-EE11-A569-6045BD8C531D;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-21;9AF2DB4C-6417-EF11-9F89-000D3AA8114F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-24;9B0B597C-0BBB-EE11-A569-000D3AAC74F3;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-05;9B13AF25-FBB2-EF11-B8E8-7C1E528272B1;Utenze domestiche;Dichiarazione di occupazione;4;;3;9
2024-10-08;9B2DE768-6085-EF11-AC20-6045BD88E2DD;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-23;9B2E2F0D-A6A9-EF11-B8E8-7C1E521202FC;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-12-04;9B3322F6-82B2-EF11-B8E8-7C1E528272B1;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-25;9B3A4C49-9FD3-EE11-9079-000D3AC21163;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-04;9B48F17D-0BB2-EF11-B8E8-6045BD99DE83;Utenze domestiche;Dichiarazione di cessazione;3;;4;8
2024-05-20;9B76F55D-AB16-EF11-9F89-6045BD92FF30;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-05-27;9B7E91D6-231C-EF11-840A-6045BD9F09CA;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-13;9B7F56E5-F271-EF11-A670-6045BD8A862F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-09;9B93F7FE-190E-EF11-9F89-6045BD8C0648;Utenze domestiche;Dichiarazione di occupazione;2;Altro;2;7
2024-06-04;9BA2BA0D-6222-EF11-840A-0022488796B9;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-05-17;9C463650-5614-EF11-9F89-000D3A250068;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-05-24;9C563D66-9F19-EF11-9F89-000D3A2795B1;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-06-20;9C7C78CF-DC2E-EF11-840A-002248896B6D;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-18;9C815DA9-712D-EF11-840A-6045BD873DDF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-20;9C825CEC-C4BE-EF11-B8E8-0022489BD3CA;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-18;9C9603CD-6BFD-EE11-A1FE-000D3A24DCC3;Utenze domestiche;Dichiarazione di cessazione;4;;2;5
2024-07-03;9CBBC3F0-6E39-EF11-8409-000D3AC294CC;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-08;9CCC6BE6-A7B5-EF11-B8E8-000D3A273DD3;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-07-04;9CD50228-E839-EF11-8409-6045BD873DDF;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-12-02;9CDCB5D9-CCB0-EF11-B8E8-000D3A26C6BF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-03;9CE6A693-24AA-EE11-BE37-6045BD8C58F9;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;4;;4;10
2024-05-02;9CF88699-5C08-EF11-9F89-000D3A4C2AA4;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-06;9D0CA5F8-D4F3-EE11-A1FD-0022487F1C76;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-03-08;9D1DF456-84DD-EE11-904C-6045BDF5A821;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-03-23;9D738DA8-38E9-EE11-904D-6045BD9F83BF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-09;9D907335-FF0D-EF11-9F8A-6045BDF57BBC;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-04-11;9D9DD09D-2EF8-EE11-A1FD-000D3A2E471B;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-06-16;9DC5E917-BA2B-EF11-840A-6045BD8BB1F6;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-02;9DF2337F-9DA9-EE11-BE37-000D3AAC74F3;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-07-02;9E20E2CD-9038-EF11-8409-7C1E5212B3D5;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-26;9E342370-1A7C-EF11-AC20-6045BDF4FB0F;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-03-18;9E382111-54E5-EE11-904D-6045BD9F83BF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-17;9E47A33F-872C-EF11-840A-7C1E522652BC;Utenze domestiche;Dichiarazione di occupazione;3;;3;6
2024-06-14;9E646CD1-642A-EF11-840A-7C1E522652BC;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-04-21;9E67D5C4-1700-EF11-9F8A-6045BD878FE8;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-02-29;9E71FAB2-2ED7-EE11-904D-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-30;9E8997EB-C6C6-EF11-B8E9-000D3A65401A;Utenze domestiche;Dichiarazione di cessazione;4;;3;8
2024-12-29;9E953A2B-82C5-EF11-B8E8-000D3AB8DC57;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-02-24;9E97A04A-00D3-EE11-9079-6045BD8C54E2;Utenze domestiche;Dichiarazione di variazione dei dati dell'immobile;4;;4;10
2024-09-23;9EA98F7B-A379-EF11-A671-6045BD92145B;Utenze domestiche;Dichiarazione di occupazione;3;;3;6
2024-10-22;9EBC63C3-6290-EF11-8A69-7C1E5270709C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-15;9ED7E88F-E242-EF11-A316-000D3A20D847;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-11-01;9ED9FD93-5898-EF11-8A69-6045BD9F7262;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-11-07;9EFBF5B9-E89C-EF11-8A69-6045BDF6065D;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-18;9F15A86C-C275-EF11-A670-6045BD9A11B1;Utenze domestiche;Dichiarazione di cessazione;2;Altro;3;9
2024-10-04;9F2B507F-2D82-EF11-AC21-6045BDF3983D;Utenze domestiche;Dichiarazione di cessazione;3;;4;10
2024-11-28;9F2D9304-83AD-EF11-B8E8-6045BD9C7D9B;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-12;9F38C25A-DF28-EF11-840A-000D3AC294CC;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-03-08;9F409734-E4DC-EE11-904B-6045BD9F83BF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-29;9F4E024E-C2ED-EE11-A204-6045BD9F83BF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-22;9F59251F-8700-EF11-9F89-6045BD8C0648;Utenze domestiche;Dichiarazione di occupazione;4;;3;8
2024-02-28;9F5A31F4-5DD6-EE11-904D-6045BD8C507A;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-12;9F6CDBC2-FAA0-EF11-8A69-7C1E52294F4B;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-09;9F778A98-E19E-EF11-8A69-7C1E5250F344;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-07;9F7F71F4-803C-EF11-8409-6045BD8BB1F6;Utenze domestiche;Dichiarazione di occupazione;1;complessità della procedura;1;2
2024-12-28;9FB1B653-03C5-EF11-B8E8-000D3AD82B91;Utenze domestiche;Dichiarazione di occupazione;1;complessità della procedura;1;0
2024-02-08;9FC9676C-BCC6-EE11-9079-6045BD8C54E2;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-04-03;9FCB0EC4-C2F1-EE11-904B-000D3A43F96F;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-01-02;9FDBB1E0-66A9-EE11-BE37-6045BD8C58F9;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-07;9FE0A14E-9D24-EF11-840A-0022487F1C76;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-15;9FF4A1D9-18E3-EE11-904C-000D3A2E471B;Utenze domestiche;Dichiarazione di variazione dei dati dell'immobile;3;;3;7
2024-09-30;A0368B4D-3F7F-EF11-AC21-6045BD97BF75;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-07;A0388007-02F5-EE11-A1FD-000D3A4C2AA4;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-14;A04FBA60-17BA-EF11-B8E8-7C1E5274E841;Utenze domestiche;Dichiarazione di cessazione;4;;3;7
2024-12-08;A0576183-4AB5-EF11-B8E8-000D3A4BD4DA;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-01-30;A05C0B44-09BF-EE11-9079-6045BD8C5293;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-29;A086458E-CCED-EE11-A203-6045BD93C683;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-28;A08B42C3-2ED6-EE11-904D-6045BD8C531D;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-07;A09E62B6-4BAD-EE11-A569-6045BD8C594F;Utenze domestiche;Dichiarazione di occupazione;2;ricerca delle informazioni sul servizio;2;2
2024-03-13;A0B3E9B9-5AE1-EE11-904C-6045BD9F83BF;Utenze domestiche;Dichiarazione di occupazione;2;ricerca delle informazioni sul servizio;2;4
2024-02-14;A0B61334-2CCB-EE11-9079-6045BD8C5C30;Utenze domestiche;Dichiarazione di occupazione;4;;3;9
2024-04-19;A0DFEB15-63FE-EE11-A1FE-000D3A2E471B;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-02-21;A0E0F15F-DCD0-EE11-9079-000D3AC21163;Utenze non domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-14;A0E67011-1612-EF11-9F89-000D3A4C0D63;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-02;A0EF59B3-C0B0-EF11-B8E9-002248859B86;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-12-01;A0F93ECD-28B0-EF11-B8E8-6045BD94882C;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-07-12;A11285DB-4E40-EF11-8409-0022488AE930;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-05-15;A11F7F17-CB12-EF11-9F89-000D3A43F96F;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-05;A13D19EC-0DB3-EF11-B8E8-7C1E525151F4;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-12;A17D2CA2-4410-EF11-9F8A-6045BD9F83BF;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
